Title_DSS,Title_FSS,Title_CSSS,Content_DSS,Content_FSS,Content_CSSS,DSS,FSS,CSSS,Quarter
-7.737831013728778e-07,-0.04566155755333116,-0.06050424426687744,-0.04434997179775152,0.19973989846785517,-0.0005753151005355095,-0.04434997157323625,0.19973989932171832,-0.0005753150658610925,2013Q2
-7.29994970613776e-08,0.472189544792619,0.003409776500172542,-0.010547629260626749,0.24216953031758873,0.0066622813710308666,-0.010532370471564249,0.24222494398212926,0.006665216508703333,2013Q3
-0.0898453379575724,-0.28499043775637634,-0.06543433786899933,-0.05638291276341717,-0.1346077886057707,-0.04950127089558068,-0.1147171128445415,-0.1491397815215032,-0.04648760236274896,2013Q4
-0.01513367466281769,0.3300881717273302,-0.09944257883329091,-0.03605130700766617,-0.054927169107700666,-0.07423318499327658,-0.03605123873618943,-0.054925798312722915,-0.07423301113374284,2014Q1
-0.16316326242161433,-0.09105882143406142,0.002976844997007934,-0.0037001396269014447,-0.1462640312728089,0.08296267286694839,-0.0037001396269014447,-0.14626403127278179,0.08296267286696168,2014Q2
-0.07458164991620367,-0.8971562316006587,-0.13383081216935827,-0.010167669339412962,-0.1597317301262397,-0.09421313509277163,-0.010167669339412962,-0.16078741114176837,-0.09437021198734397,2014Q3
-0.0015462537606709555,-0.15707219684624898,-0.02870030224708634,-0.05490272939293045,-0.11312833800785446,-0.05712979938486778,-0.054902729392915295,-0.11312833748019821,-0.057129799269317875,2014Q4
-0.03385559719517567,-0.9328888251645554,-0.24485532092838036,-0.027157261188296367,-0.4527444333192296,-0.18857456387678387,-0.02484244637348155,-0.4636983478720584,-0.18602369862156767,2015Q1
-0.0007033579314544362,0.3774607271623899,-0.017017876517312173,-0.0008604030846921783,0.23490794445561936,-0.07960738753763158,-0.0008604030846921783,0.23490794445561936,-0.07960738753763158,2015Q2
-0.13426592949167843,-0.2455490917501284,-0.11668838630926037,-0.056739850924811444,0.20326657777629864,-0.040694971457159,-0.10559042563745506,-0.07787976974643425,-0.06140992499891447,2015Q3
-0.1175591338117563,-0.8482402893519827,-0.10589729728516833,-0.05967089874842502,-0.5868152214393608,-0.11157069173958728,-0.059650956737263144,-0.5867636588388527,-0.11156910710263376,2015Q4
-0.012863620126242994,-0.039027627098550385,-0.22095001264830696,-0.05214670435307024,-0.6754679072042713,-0.14954887102832048,-0.05214669989942665,-0.6754678995828155,-0.14954887417261087,2016Q1
-0.0012653818505713077,0.3029834922215157,-0.026521158191880938,-0.02504060294812086,0.10575800137003642,-0.04728800866269848,-0.02503955386726269,0.07668035624285577,-0.03094706560070797,2016Q2
-0.09486883800835585,-0.42399667702280186,-0.1146542071020235,-0.04032034023563635,-0.3140782385831197,-0.09582846319790918,-0.04036272807458632,-0.314346595006965,-0.09585066623268698,2016Q3
-0.1480798415812548,-0.751538909728279,-0.10711624776168811,-0.028364488209071136,0.1567036451297653,-0.05622472751102658,-0.03710128576759966,0.16523227355502107,-0.05008903224148657,2016Q4
-0.09074269065036722,-0.3599647814846687,-0.14507992971723285,-0.028306287642050176,-0.7348758155568682,-0.13549527523061822,-0.02870889221309055,-0.7360164492716348,-0.13556312194929748,2017Q1
-0.07886393786413659,-0.38295570287021025,-0.10811558265767536,-0.03899908294371772,-0.08545872497592302,-0.07843241588746663,-0.03899908443383401,-0.0714862228013033,-0.07903777778077467,2017Q2
-0.12515782129347594,-0.4428205291918461,-0.01614950436188127,-0.012935776879282337,-0.04269308767756287,-0.08511045736961965,-0.1379357561472888,-0.499675874924141,-0.1291132230713873,2017Q3
-0.043798233682975064,0.20487045882626972,-0.055300568698776795,-0.015962192645903032,-0.1463518702424336,-0.05878550246130142,-0.019868442647722466,-0.08668449092029307,-0.054190472388104705,2017Q4
-0.042185278624234684,0.2913148966712765,-0.1902856023179481,-0.04852826191643087,-0.21607392161414618,-0.11835593919213214,-0.051084543903141,-0.2078666771245854,-0.119941109835127,2018Q1
-2.0168534270092957e-05,-0.1551675625051095,0.014235297048381834,-0.007220401556823081,-0.05527939153574615,-0.05821070483325881,-0.007220401556823081,-0.05318939547085813,-0.05885325531268817,2018Q2
-0.02455619113264356,-0.44087108537778463,-0.12436637400789198,-0.033070829461407776,-0.262632172489163,-0.10086413430564574,-0.048695829490511607,-0.32044684847040594,-0.10637974694139357,2018Q3
-0.06254795619419642,-0.5135112577590917,-0.12046189026659704,-0.004406812590430696,0.01644991421562736,-0.049054337478082743,-0.0669373301685557,-0.441742630686349,-0.11019048773050599,2018Q4
-0.20586204260193514,-0.7244021628288237,-0.11929577086375055,-0.02496409382263975,-0.42811721601227887,-0.06629291446054988,-0.0875252481881793,-0.6584872593774185,-0.08802904677232273,2019Q1
-0.10284648809895433,-0.32554520866208125,-0.1071607048477477,-0.016211580398661527,-0.4382059068296736,-0.053671272425542205,-0.04747684105036917,-0.40366195766731794,-0.07001282071677711,2019Q2
-0.22552673020892605,-0.6523678072763957,-0.12529690377288044,-0.0692743737824508,-0.5661089255025775,-0.07232520231251426,-0.10052438868406674,-0.6821470528973803,-0.08397475548359276,2019Q3
-0.05380832721892234,-0.21451592565032912,-0.06889937955006399,-0.024778711749056336,-0.029065754821346296,-0.12888179632191257,-0.08726345297454575,-0.2508857678914838,-0.15435607039640137,2019Q4
-0.1070864801534111,-0.8569588008877717,-0.11587842245209105,-0.027202105358301705,-0.35824173409333243,-0.06379722540164756,-0.08970222458214318,-0.6066081252828309,-0.08865517013918686,2020Q1
-0.006826052051306107,-0.2618492256573603,-0.10641296195815342,-0.03380572622965229,-0.28035344702441417,-0.050232607216820345,-0.034921797658223716,-0.2319180631279674,-0.06277395532509127,2020Q2
-0.0026211352087557316,-0.06957034483316592,-0.1022755241121576,-0.019928622478446702,0.034369024603783715,-0.08078598230946069,-0.019928622478446702,-0.01964624818589905,-0.09086629519436386,2020Q3
-0.06250009680885116,-0.031993848910016,-0.11761145114899563,-0.010322276596372885,0.2132970483792871,0.013950195766991413,-0.010322276596372885,-0.07467713389083208,-0.027522920034034115,2020Q4
0.04008570334741047,0.1886264607128159,0.01064230266548951,-0.009759265971675694,0.19349856202459098,-0.0326145680769386,-0.009759400082126439,0.19352147834759734,-0.03260898862348633,2021Q1
0.062499522026752984,0.495691666619987,0.09523398122545901,-0.016338892138474753,0.1463558517730939,-0.07547910334463391,-0.016339369441294244,0.15261570036289002,-0.07320841135060964,2021Q2
0.0030017128543441602,-0.04981914582745267,-0.04216265176886833,-0.009013742529668217,0.4844207071804971,0.03784805245594351,-0.00907477768597506,0.4843287083597237,0.0378175113254621,2021Q3
-0.027791432145114946,0.07807476153073956,0.0731607050880169,-0.05190326732199793,-0.4018311064123567,-0.04147894608853627,-0.05190326743841326,-0.4129863169441069,-0.04281333811052411,2021Q4
-0.00018483238161949426,-0.16877066610812486,-3.2274244973277445e-05,-0.003816283711878669,0.27408493299531417,0.0068752459245375805,-0.003816283711878669,0.2776525580653049,0.007852238229905766,2022Q1
-0.12682092003126302,-0.13592442391413495,-0.09186263234392755,-0.02793766573264397,0.27297778431771447,-0.05680927394353015,-0.027937702412425373,0.27304851580445144,-0.05674835152790232,2022Q2
0.037134735433751453,0.3412504712434188,-0.04890757893731143,-0.029161824264436895,-0.08408529868471103,-0.07507424331646648,-0.029161824264436895,-0.0840852837601761,-0.07507420323127824,2022Q3
-0.07499999181595081,-0.3054926667052238,-0.13869452588384956,-0.01948614195174596,-0.05855427294054755,-0.03949972496296676,-0.01948614195174596,-0.05855398129333628,-0.03949944798817877,2022Q4
-0.13387673659415972,-0.7966339403454203,-0.24595749161859592,-0.021933955960070965,0.036419113882656104,-0.08421018966070593,-0.021933955960070965,0.036313629832633754,-0.08422191406024054,2023Q1
-0.08938252186921637,-0.555177908621038,-0.07030363107352915,0.01693451433463585,0.4479266602532709,0.07497941323686683,0.01693451433463585,0.44791371639561584,0.07497809235588357,2023Q2
-0.05795336271751708,0.11278087815699525,-0.12010534075984555,-0.017583065472442448,0.13614073212533828,-0.041760628228015434,-0.01758306598825187,0.13638418823454496,-0.041347371036891116,2023Q3
0.0026974848861270892,0.120487076729908,0.015253326331466026,-0.0174389712410514,-0.002641351584187157,-0.01866233144575801,-0.0174389712410514,0.045048707939842336,0.020884552219267223,2023Q4
0.05590248107910156,0.0659687264845843,0.013246478035853215,-0.003004149025544954,-0.13944262696861642,-0.013872467697865432,-0.003004149025544954,-0.12473102903425115,0.0019381970453196118,2024Q1
-0.12708967334783028,-0.43340064737185036,-0.12607533983020294,-0.005703456178594933,0.23354025222487795,-0.048032667743964336,-0.005703456178594933,0.23333423754332516,-0.047959223500099096,2024Q2
-0.013157894271180817,-0.14600615784049564,-0.0800712618820032,-0.014683756554746945,-0.010203584178998526,-0.09981387862939761,-0.014683756554746945,0.0325820120409161,-0.06779615348336399,2024Q3
